# Time-averaged data for fix myfixpe
# TimeStep c_pe[0]
2687000 127.534
2688000 123.808
2689000 132.47
2690000 143.083
2691000 128.809
2692000 154.042
2693000 173.737
2694000 154.201
2695000 131.854
2696000 108.365
2697000 132.301
2698000 163.042
2699000 159.156
2700000 160.901
2701000 153.827
2702000 152.931
2703000 152.594
2704000 130.048
2705000 172.953
2706000 173.109
2707000 175.54
2708000 132.108
2709000 161.966
2710000 173.72
2711000 159.544
2712000 144.18
2713000 154.002
2714000 159.641
2715000 182.87
2716000 182.243
2717000 195.353
2718000 164.974
2719000 149.965
2720000 177.248
2721000 181.991
2722000 173.978
2723000 157.777
2724000 138.122
2725000 126.156
2726000 151.114
2727000 155.127
2728000 154.382
2729000 142.897
2730000 147.61
2731000 157.44
2732000 154.373
2733000 157.385
2734000 150.664
2735000 150.837
2736000 155.174
2737000 149.835
2738000 154.148
2739000 169.144
2740000 167.575
2741000 143.606
2742000 125.031
2743000 114.897
2744000 126.678
2745000 111.695
2746000 133.607
2747000 105.831
2748000 131.78
2749000 132.708
2750000 128.3
2751000 136.541
2752000 116.639
2753000 135.033
2754000 150.309
2755000 137.288
2756000 129.961
2757000 154.914
2758000 128.212
2759000 159.628
2760000 151.964
2761000 136.223
2762000 141.784
2763000 131.203
2764000 139.975
2765000 143.847
2766000 115.767
2767000 126.216
2768000 139.628
2769000 131.786
2770000 147.375
2771000 138.1
2772000 126.719
2773000 115.648
2774000 150.919
2775000 148.253
2776000 112.54
2777000 143.267
2778000 163.01
2779000 162.587
2780000 163.752
2781000 139.255
2782000 140.58
2783000 131.851
2784000 119.328
2785000 127.711
2786000 157.493
2787000 124.881
2788000 135.567
2789000 131.816
2790000 150.428
2791000 139.146
2792000 135.826
2793000 136.768
2794000 126.182
2795000 138.559
2796000 153.116
2797000 140.163
2798000 143.394
2799000 128.781
2800000 110.379
2801000 135.226
2802000 172.43
2803000 168.39
2804000 151.653
2805000 155.647
2806000 162.138
2807000 162.093
2808000 157.986
2809000 154.428
2810000 135.777
2811000 145.525
2812000 151.226
2813000 170.663
2814000 154.453
2815000 163.683
2816000 146.038
2817000 167.641
2818000 177.411
2819000 184.286
2820000 173.504
2821000 187.107
2822000 189.4
2823000 185.644
2824000 147.987
2825000 122.716
2826000 143.423
2827000 179.834
2828000 163.758
2829000 154.033
2830000 156.219
2831000 137.48
2832000 152.696
2833000 149.059
2834000 111.931
2835000 140.091
2836000 131.663
2837000 148.123
2838000 153.739
2839000 153.038
2840000 130.567
2841000 117.154
2842000 125.924
2843000 131.621
2844000 123.964
2845000 133.821
2846000 111.023
2847000 138.882
2848000 124.58
2849000 112.891
2850000 135.486
2851000 165.185
2852000 142.379
2853000 112.533
2854000 113.055
2855000 129.585
2856000 141.697
2857000 176.195
2858000 152.798
2859000 158.994
2860000 132.616
2861000 119.721
2862000 164.277
2863000 153.089
2864000 145.25
2865000 135.092
2866000 145.915
2867000 138.646
2868000 118.733
2869000 131.594
2870000 145.353
2871000 142.169
2872000 137.207
2873000 125.248
2874000 158.633
2875000 149.056
2876000 121.387
2877000 148.476
2878000 178.924
2879000 173.129
2880000 145.039
2881000 150.32
2882000 143.377
2883000 194.136
2884000 149.595
2885000 129.33
2886000 132.078
2887000 152.683
2888000 171.668
2889000 174.058
2890000 165.645
2891000 143.99
2892000 154.921
2893000 144.575
2894000 147.602
2895000 154.718
2896000 144.861
2897000 121.662
2898000 119.857
2899000 122.235
2900000 150.92
2901000 170.46
2902000 135.22
2903000 133.29
2904000 152.138
2905000 185.71
2906000 154.036
2907000 138.523
2908000 149.403
2909000 139.47
2910000 168.106
2911000 174.429
2912000 169.985
2913000 120.332
2914000 142.458
2915000 179.076
2916000 166.865
2917000 157.079
2918000 146.539
2919000 139.36
2920000 151.251
2921000 143.25
2922000 146.512
2923000 150.613
2924000 155.961
2925000 137.163
2926000 155.409
2927000 164.675
2928000 134.944
2929000 120.589
2930000 132.148
2931000 146.368
2932000 159.863
2933000 128.501
2934000 132.122
2935000 140.587
2936000 118.637
2937000 121.833
2938000 128.684
2939000 145.029
2940000 138.661
2941000 143.131
2942000 111.708
2943000 133.137
2944000 163.433
2945000 149.03
2946000 133.599
2947000 143.877
2948000 143.886
2949000 155.462
2950000 151.399
2951000 146.558
2952000 130.356
2953000 137.25
2954000 149.39
2955000 134.845
2956000 152.332
2957000 158.045
2958000 113.053
2959000 117.218
2960000 135.048
2961000 133.808
2962000 146.314
2963000 151.155
2964000 149.45
2965000 140.653
2966000 139.401
2967000 154.863
2968000 115.777
2969000 136.551
2970000 150.258
2971000 145.673
2972000 121.245
2973000 133.143
2974000 151.697
2975000 159.054
2976000 145.346
2977000 135.121
2978000 138.97
2979000 135.277
2980000 130.09
2981000 152.744
2982000 129.358
2983000 112.625
2984000 146.044
2985000 133.421
2986000 129.152
2987000 169.08
2988000 141.731
2989000 143.765
2990000 156.792
2991000 150.715
2992000 147.95
2993000 138.611
2994000 163.813
2995000 174.179
2996000 171.57
2997000 154.826
2998000 148.259
2999000 168.398
3000000 160.616
3001000 142.513
3002000 154.543
3003000 158.028
3004000 167.275
3005000 163.89
3006000 171.322
3007000 146.836
3008000 150.748
3009000 140.512
3010000 148.636
3011000 643.237
3012000 560.778
3013000 592.08
3014000 541.093
3015000 567.167
3016000 593.694
3017000 558.689
3018000 564.246
3019000 580.338
3020000 571.824
3021000 614.107
3022000 591.678
3023000 581.077
3024000 599.139
3025000 574.517
3026000 567.374
3027000 588.461
3028000 581.831
3029000 591.82
3030000 589.13
3031000 580.72
3032000 594.693
3033000 594.219
3034000 590.043
3035000 596.899
3036000 578.107
3037000 630.27
3038000 617.762
3039000 581.505
3040000 628.001
3041000 597.671
3042000 620.934
3043000 596.392
3044000 587.67
3045000 584.33
3046000 582.114
3047000 584.739
3048000 581.808
3049000 620.497
3050000 606.373
3051000 603.971
3052000 567.455
3053000 570.496
3054000 567.562
3055000 592.557
3056000 612.841
3057000 614.513
3058000 599.863
3059000 596.607
3060000 604.206
3061000 568.542
3062000 596.779
3063000 596.196
3064000 617.206
3065000 590.619
3066000 592.829
3067000 570.767
3068000 593.033
3069000 608.099
3070000 588.761
3071000 610.362
3072000 601.024
3073000 588.959
3074000 596.078
3075000 563.89
3076000 578.704
3077000 571.967
3078000 561.365
3079000 567.737
3080000 562.57
3081000 567.708
3082000 566.702
3083000 569.837
3084000 575.35
3085000 613.668
3086000 586.738
3087000 600.772
3088000 598.532
3089000 572.395
3090000 553.996
3091000 568.748
3092000 588.852
3093000 579.668
3094000 560.405
3095000 575.249
3096000 588.698
3097000 588.47
3098000 575.1
3099000 564.638
3100000 581.368
3101000 588.817
3102000 548.99
3103000 585.547
3104000 577.905
3105000 582.189
3106000 562.79
3107000 579.486
3108000 567.27
3109000 568.256
3110000 572.485
3111000 562.554
3112000 585.962
3113000 557.368
3114000 569.818
3115000 578.44
3116000 546.757
3117000 597.577
3118000 562.129
3119000 579.228
3120000 587.511
3121000 612.033
3122000 597.533
3123000 595.849
3124000 588.111
3125000 598.946
3126000 582.407
3127000 596.362
3128000 576.516
3129000 579.773
3130000 563.473
3131000 592.401
3132000 591.073
3133000 567.245
3134000 593.285
3135000 584.241
3136000 577.795
3137000 589.667
3138000 567.068
3139000 579.605
3140000 576.099
3141000 579.318
3142000 572.077
3143000 560.969
3144000 555.771
3145000 548.951
3146000 550.548
3147000 580.276
3148000 553.804
3149000 557.581
3150000 556.931
3151000 551.488
3152000 591.27
3153000 606.504
3154000 568.019
3155000 579.635
3156000 557.238
3157000 567.929
3158000 538.829
3159000 577.263
3160000 538.177
3161000 556.056
3162000 560.317
3163000 537.816
3164000 551.306
3165000 562.596
3166000 568.94
3167000 581.743
3168000 534.807
3169000 574.134
3170000 561.258
3171000 573.83
3172000 569.042
3173000 582.71
3174000 556.991
3175000 564.442
3176000 577.047
3177000 565.071
3178000 579.309
3179000 536.946
3180000 553.275
3181000 533.031
3182000 572.385
3183000 583.13
3184000 548.435
3185000 564.391
3186000 545.642
3187000 552.593
3188000 554.465
3189000 567.094
3190000 582.408
3191000 558.892
3192000 567.883
3193000 570.719
3194000 561.534
3195000 582.942
3196000 577.983
3197000 571.699
3198000 560.151
3199000 575.077
3200000 556.061
3201000 544.52
3202000 558.402
3203000 578.809
3204000 565.973
3205000 540.455
3206000 540.696
3207000 541.896
3208000 526.991
3209000 515.051
3210000 547.425
3211000 541.904
3212000 552.998
3213000 568.514
3214000 558.968
3215000 535.355
3216000 514.504
3217000 515.739
3218000 561.714
3219000 547.602
3220000 538.21
3221000 564.927
3222000 531.194
3223000 541.857
3224000 558.638
3225000 539.907
3226000 573.62
3227000 582.274
3228000 552.797
3229000 565.284
3230000 578.104
3231000 571.424
3232000 545.051
3233000 545.083
3234000 546.2
3235000 511.738
3236000 532.124
3237000 518.165
3238000 504.899
3239000 522.613
3240000 529.742
3241000 522.265
3242000 504.933
3243000 553.034
3244000 539.203
3245000 541.24
3246000 521.81
3247000 533.566
3248000 517.762
3249000 492.201
3250000 530.323
3251000 544.098
3252000 549.015
3253000 520.845
3254000 549.375
3255000 550.459
3256000 538.669
3257000 539.846
3258000 551.788
3259000 530.702
3260000 524.582
3261000 540.721
3262000 559.163
3263000 538.348
3264000 549.556
3265000 558.92
3266000 551.321
3267000 535.073
3268000 514.772
3269000 551.392
3270000 528.926
3271000 522.756
3272000 531.362
3273000 532.094
3274000 536.49
3275000 505.033
3276000 467.975
3277000 469.4
3278000 515.11
3279000 501.913
3280000 528.32
3281000 522.986
3282000 527.488
3283000 501.989
3284000 487.051
3285000 468.651
3286000 486.436
3287000 511.962
3288000 499.702
3289000 487.231
3290000 492.998
3291000 467.945
3292000 445.367
3293000 459.674
3294000 490.821
3295000 466.202
3296000 458.858
3297000 471.806
3298000 495.247
3299000 505.124
3300000 522.052
3301000 530.093
3302000 525.122
3303000 500.409
3304000 513.532
3305000 514.579
3306000 495.172
3307000 542.702
3308000 505.988
3309000 526.508
3310000 522.393
3311000 527.061
3312000 510.268
3313000 513.321
3314000 537.823
3315000 524.118
3316000 512.575
3317000 513.117
3318000 487.773
3319000 506.121
3320000 494.644
3321000 508.366
3322000 537.672
3323000 518.882
3324000 520.828
3325000 504.994
3326000 482.085
3327000 458.18
3328000 476.866
3329000 482.733
3330000 499.332
3331000 535.47
3332000 499.797
3333000 488.142
3334000 469.257
3335000 478.452
3336000 459.229
3337000 520.398
3338000 484.646
3339000 487.664
3340000 480.938
3341000 484.319
3342000 498.962
3343000 481.759
3344000 467.8
3345000 447.094
3346000 423.624
3347000 448.32
3348000 444.235
3349000 432.773
3350000 476.276
3351000 456.888
3352000 436.495
3353000 409.518
3354000 417.595
3355000 379.438
3356000 395.867
3357000 412.286
3358000 460.217
3359000 469.04
3360000 441.482
3361000 415.641
3362000 413.084
3363000 432.945
3364000 460.289
3365000 493.089
3366000 454.1
3367000 455.416
3368000 428.88
3369000 465.61
3370000 486.397
3371000 440.867
3372000 420.877
3373000 452.013
3374000 450.546
3375000 456.972
3376000 443.852
3377000 447.974
3378000 468.552
3379000 437.622
3380000 444.344
3381000 432.011
3382000 438.525
3383000 482.939
3384000 471.845
3385000 476.465
3386000 494.366
3387000 492.062
3388000 460.048
3389000 500.143
3390000 474.472
3391000 465.018
3392000 450.46
3393000 435.715
3394000 445.411
3395000 428.778
3396000 419.39
3397000 455.813
3398000 462.716
3399000 464.036
3400000 438.647
3401000 441.774
3402000 460.806
3403000 451.199
3404000 468.365
3405000 448.606
3406000 451.415
3407000 425.563
3408000 436.255
3409000 412.422
3410000 435.497
3411000 476.561
3412000 450.297
3413000 435.953
3414000 436.876
3415000 461.756
3416000 449.904
3417000 424.624
3418000 456.397
3419000 423.684
3420000 450.001
3421000 419.333
3422000 431.957
3423000 416.761
3424000 416.882
3425000 450.83
3426000 435.108
3427000 433.328
3428000 445.097
3429000 480.009
3430000 450.333
3431000 445.979
3432000 482.687
3433000 492.823
3434000 495.349
3435000 503.094
3436000 480.36
3437000 477.771
3438000 467.746
3439000 497.565
3440000 481.371
3441000 507.656
3442000 475.005
3443000 482.957
3444000 477.217
3445000 446.123
3446000 432.796
3447000 457.631
3448000 460.069
3449000 490.526
3450000 442.392
3451000 448.284
3452000 457.203
3453000 465.517
3454000 452.061
3455000 429.004
3456000 475.148
3457000 508.831
3458000 461.408
3459000 446.6
3460000 459.938
3461000 451.907
3462000 445.648
3463000 454.268
3464000 385.075
3465000 393.364
3466000 429.884
3467000 445.531
3468000 436.566
3469000 467.574
3470000 440.208
3471000 424.405
3472000 445.631
3473000 440.85
3474000 434.149
3475000 439.035
3476000 423.427
3477000 406.287
3478000 413.016
3479000 467.176
3480000 434.063
3481000 464.239
3482000 460.55
3483000 435.128
3484000 436.421
3485000 420.371
3486000 409.132
3487000 412.431
3488000 419.644
3489000 432.215
3490000 460.879
3491000 448.811
3492000 448.988
3493000 456.846
3494000 447.459
3495000 430.641
3496000 471.6
3497000 474.023
3498000 487.633
3499000 504.438
3500000 433.929
3501000 405.656
3502000 448.146
3503000 418.619
3504000 456.163
3505000 422.919
3506000 418.753
3507000 422.979
3508000 455.435
3509000 456.653
3510000 473.893
3511000 426.544
3512000 440.702
3513000 412.415
3514000 396.439
3515000 380.004
3516000 402.776
3517000 425.155
3518000 446.013
3519000 452.735
3520000 450.378
3521000 440.955
3522000 365.729
3523000 401.134
3524000 432.012
3525000 421.296
3526000 453.491
3527000 457.102
3528000 449.942
3529000 424.228
3530000 432.041
3531000 432.493
3532000 420.571
3533000 398.401
3534000 443.374
3535000 469.062
3536000 454.254
3537000 457.901
3538000 462.95
3539000 412.692
3540000 458.299
3541000 448.536
3542000 439.607
3543000 492.846
3544000 475.504
3545000 470.233
3546000 423.204
3547000 421.995
3548000 429.437
3549000 405.352
3550000 424.456
3551000 438.53
3552000 449.69
3553000 447.772
3554000 444.401
3555000 422.118
3556000 358.558
3557000 396.307
3558000 438.225
3559000 447.073
3560000 418.702
3561000 397.408
3562000 418.591
3563000 403.182
3564000 371.081
3565000 419.92
3566000 487.341
3567000 449.435
3568000 415.229
3569000 404.385
3570000 434.384
3571000 401.508
3572000 404.322
3573000 384.789
3574000 407.949
3575000 368.966
3576000 406.467
3577000 411.157
3578000 422.541
3579000 403.04
3580000 394.823
3581000 378.631
3582000 385.937
3583000 400.738
3584000 405.951
3585000 419.294
3586000 411.471
3587000 436.533
3588000 396.774
3589000 376.306
3590000 387.171
3591000 427.817
3592000 469.385
3593000 408.694
3594000 389.932
3595000 399.11
3596000 420.186
3597000 434.903
3598000 425.098
3599000 423.241
3600000 406.45
3601000 400.036
3602000 426.459
3603000 413.11
3604000 384.518
3605000 404.792
3606000 430.971
3607000 430.014
3608000 383.432
3609000 390.426
3610000 445.646
3611000 423.159
3612000 439.453
3613000 442.573
3614000 408.39
3615000 410.054
3616000 400.859
3617000 461.711
3618000 405.475
3619000 400.958
3620000 425.877
3621000 447.594
3622000 439.238
3623000 435.491
3624000 446.047
3625000 451.67
3626000 394.806
3627000 354.525
3628000 433.524
3629000 402.549
3630000 455.413
3631000 441.18
3632000 428.631
3633000 420.918
3634000 442.944
3635000 476.556
3636000 463.018
3637000 498.28
3638000 452.405
3639000 391.556
3640000 379.196
3641000 378.731
3642000 398.674
3643000 430.379
3644000 427.568
3645000 425.281
3646000 431.534
3647000 416.118
3648000 386.614
3649000 392.797
3650000 421.815
3651000 427.728
3652000 459.966
3653000 441.167
3654000 410.648
3655000 425.487
3656000 410.886
3657000 399.753
3658000 424.02
3659000 426.698
3660000 388.116
3661000 416.043
3662000 402.704
3663000 444.079
3664000 411.265
3665000 415.381
3666000 457.053
3667000 430.488
3668000 395.117
