# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
2091000 2.21142
2092000 2.19654
2093000 2.17555
2094000 2.237
2095000 2.21712
2096000 2.17892
2097000 2.21984
2098000 2.16951
2099000 2.20274
2100000 2.18879
2101000 2.17313
2102000 2.21462
2103000 2.17882
2104000 2.19238
2105000 2.17248
2106000 2.21385
2107000 2.16669
2108000 2.19702
2109000 2.20132
2110000 2.20635
2111000 2.15484
2112000 2.19117
2113000 2.20421
2114000 2.16982
2115000 2.20917
2116000 2.20313
2117000 2.17657
2118000 2.20121
2119000 2.17213
2120000 2.20995
2121000 2.16781
2122000 2.19536
2123000 2.15929
2124000 2.22
2125000 2.16386
2126000 2.11686
2127000 2.19026
2128000 2.14083
2129000 2.16998
2130000 2.1999
2131000 2.20146
2132000 2.21873
2133000 2.19946
2134000 2.19712
2135000 2.18046
2136000 2.16642
2137000 2.15406
2138000 2.19495
2139000 2.17856
2140000 2.174
2141000 2.19691
2142000 2.19702
2143000 2.17957
2144000 2.21118
2145000 2.17705
2146000 2.20778
2147000 2.18177
2148000 2.19641
2149000 2.20219
2150000 2.22114
2151000 2.18056
2152000 2.21079
2153000 2.2053
2154000 2.19793
2155000 2.18283
2156000 2.19866
2157000 2.23442
2158000 2.16811
2159000 2.22233
2160000 2.22798
2161000 2.17673
2162000 2.20083
2163000 2.17575
2164000 2.17541
2165000 2.2094
2166000 2.16315
2167000 2.19067
2168000 2.18029
2169000 2.16683
2170000 2.1737
2171000 2.16967
2172000 2.19791
2173000 2.19529
2174000 2.18982
2175000 2.19727
2176000 2.16227
2177000 2.18416
2178000 2.1496
2179000 2.18473
2180000 2.16181
2181000 2.17597
2182000 2.23217
2183000 2.20984
2184000 2.20618
2185000 2.17988
2186000 2.24781
2187000 2.18207
2188000 2.19814
2189000 2.18511
2190000 2.20821
2191000 2.18032
2192000 2.13894
2193000 2.19444
2194000 2.13969
2195000 2.17289
2196000 2.14318
2197000 2.17985
2198000 2.15677
2199000 2.19671
2200000 2.14745
2201000 2.11953
2202000 2.15651
2203000 2.15337
2204000 2.11845
2205000 2.18745
2206000 2.1128
2207000 2.19235
2208000 2.16583
2209000 2.12733
2210000 2.16939
2211000 2.15377
2212000 2.15729
2213000 2.13987
2214000 2.16198
2215000 2.11468
2216000 2.15736
2217000 2.14285
2218000 2.13223
2219000 2.12181
2220000 2.15143
2221000 2.14608
2222000 2.13248
2223000 2.17043
2224000 2.13868
2225000 2.12082
2226000 2.11767
2227000 2.14273
2228000 2.14355
2229000 2.13745
2230000 2.13057
2231000 2.16198
2232000 2.16194
2233000 2.16764
2234000 2.14539
2235000 2.15458
2236000 2.1664
2237000 2.18894
2238000 2.18622
2239000 2.18019
2240000 2.19528
2241000 2.15069
2242000 2.17313
2243000 2.16041
2244000 2.16244
2245000 2.15447
2246000 2.14366
2247000 2.16635
2248000 2.15789
2249000 2.11665
2250000 2.2346
2251000 2.16946
2252000 2.17198
2253000 2.179
2254000 2.14413
2255000 2.16385
2256000 2.12354
2257000 2.15981
2258000 2.15847
2259000 2.15519
2260000 2.14809
2261000 2.13917
2262000 2.15876
2263000 2.18281
2264000 2.15991
2265000 2.16185
2266000 2.17675
2267000 2.15697
2268000 2.15879
2269000 2.13942
2270000 2.14637
2271000 2.14895
2272000 2.19301
2273000 2.12603
2274000 2.19144
2275000 2.17827
2276000 2.15143
2277000 2.14242
2278000 2.153
2279000 2.15523
2280000 2.15183
2281000 2.20668
2282000 2.13642
2283000 2.18968
2284000 2.16664
2285000 2.18429
2286000 2.16335
2287000 2.15006
2288000 2.18676
2289000 2.15067
2290000 2.15288
2291000 2.16372
2292000 2.19618
2293000 2.17727
2294000 2.17806
2295000 2.16676
2296000 2.17609
2297000 2.1474
2298000 2.23155
2299000 2.16213
2300000 2.16842
2301000 2.17913
2302000 2.14179
2303000 2.18542
2304000 2.15151
2305000 2.15419
2306000 2.1806
2307000 2.20544
2308000 2.15649
2309000 2.15811
2310000 2.17414
2311000 2.17778
2312000 2.15967
2313000 2.19617
2314000 2.16132
2315000 2.22843
2316000 2.14481
2317000 2.17853
2318000 2.16806
2319000 2.18816
2320000 2.17504
2321000 2.13455
2322000 2.15697
2323000 2.13659
2324000 2.16553
2325000 2.18005
2326000 2.13865
2327000 2.17749
2328000 2.14218
2329000 2.12246
2330000 2.16848
2331000 2.13209
2332000 2.1485
2333000 2.16761
2334000 2.14465
2335000 2.15615
2336000 2.20628
2337000 2.1748
2338000 2.1911
2339000 2.15431
2340000 2.1933
2341000 2.17659
2342000 2.17036
2343000 2.18305
2344000 2.1591
2345000 2.19765
2346000 2.2126
2347000 2.12514
2348000 2.15945
2349000 2.15317
2350000 2.17802
2351000 2.15101
2352000 2.16498
2353000 2.18533
2354000 2.14124
2355000 2.20151
2356000 2.13985
2357000 2.17605
2358000 2.14388
2359000 2.17808
2360000 2.16158
2361000 2.12953
2362000 2.19177
2363000 2.15557
2364000 2.18089
2365000 2.19673
2366000 2.17263
2367000 2.15848
2368000 2.19409
2369000 2.17538
2370000 2.15199
2371000 2.17017
2372000 2.17568
2373000 2.1677
2374000 2.15666
2375000 2.15517
2376000 2.16632
2377000 2.18491
2378000 2.12686
2379000 2.18632
2380000 2.10952
2381000 2.10825
2382000 2.18408
2383000 2.14487
2384000 2.14848
2385000 2.16692
2386000 2.1896
2387000 2.15028
2388000 2.19694
2389000 2.15883
2390000 2.16805
2391000 2.17796
2392000 2.17938
2393000 2.20821
2394000 2.20194
2395000 2.17419
2396000 2.19437
2397000 2.181
2398000 2.17433
2399000 2.18403
2400000 2.1613
2401000 2.19719
2402000 2.19634
2403000 2.17
2404000 2.19369
2405000 2.17749
2406000 2.13782
2407000 2.21186
2408000 2.16708
2409000 2.17211
2410000 2.16313
2411000 2.18145
2412000 2.17028
2413000 2.16812
2414000 2.16597
2415000 2.14453
2416000 2.15903
2417000 2.13801
2418000 2.15409
2419000 2.13769
2420000 2.16297
2421000 2.14324
2422000 2.15016
2423000 2.19122
2424000 2.14006
2425000 2.14314
2426000 2.13639
2427000 2.13567
2428000 2.14573
2429000 2.10339
2430000 2.15559
2431000 2.11256
2432000 2.12183
2433000 2.13901
2434000 2.13658
2435000 2.12881
2436000 2.17718
2437000 2.11622
2438000 2.12529
2439000 2.12006
2440000 2.11693
2441000 2.10735
2442000 2.1322
2443000 2.11956
2444000 2.18316
2445000 2.10096
2446000 2.13374
2447000 2.15686
2448000 2.1254
2449000 2.10566
2450000 2.10451
2451000 2.13009
2452000 2.13145
2453000 2.11497
2454000 2.13029
2455000 2.1356
2456000 2.13915
2457000 2.12734
2458000 2.13255
2459000 2.18086
2460000 2.12869
2461000 2.14158
2462000 2.15594
2463000 2.16935
2464000 2.13886
2465000 2.16772
2466000 2.13292
2467000 2.14587
2468000 2.14147
2469000 2.14877
2470000 2.14579
2471000 2.17631
2472000 2.13143
2473000 2.15633
2474000 2.11937
2475000 2.17359
2476000 2.16609
2477000 2.1219
2478000 2.11848
2479000 2.15693
2480000 2.14627
2481000 2.14653
2482000 2.15706
2483000 2.12466
2484000 2.1198
2485000 2.1238
2486000 2.14866
2487000 2.13608
2488000 2.12935
2489000 2.15579
2490000 2.13908
2491000 2.15276
2492000 2.16228
2493000 2.14468
2494000 2.14336
2495000 2.11616
2496000 2.10545
2497000 2.13959
2498000 2.14231
2499000 2.11872
2500000 2.13136
2501000 2.12019
2502000 2.17597
2503000 2.13878
2504000 2.12754
2505000 2.15786
2506000 2.11695
2507000 2.14073
2508000 2.12344
2509000 2.1412
2510000 2.14326
2511000 2.14648
2512000 2.13043
2513000 2.1377
2514000 2.1125
2515000 2.11656
2516000 2.12537
2517000 2.14851
2518000 2.15931
2519000 2.12597
2520000 2.14677
2521000 2.14169
2522000 2.11615
2523000 2.15857
2524000 2.137
2525000 2.15425
2526000 2.14543
2527000 2.16555
2528000 2.12417
2529000 2.12925
2530000 2.15357
2531000 2.13883
2532000 2.17976
2533000 2.14018
2534000 2.17779
2535000 2.15365
2536000 2.17796
2537000 2.16676
2538000 2.18737
2539000 2.13071
2540000 2.11599
2541000 2.15286
2542000 2.14157
2543000 2.21412
