# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
1858000 2.63742
1859000 2.55634
1860000 2.58238
1861000 2.67701
1862000 2.89169
1863000 3.16358
1864000 3.3769
1865000 3.54204
1866000 3.7381
1867000 3.88676
1868000 4.02423
1869000 4.19466
1870000 4.32322
1871000 4.43383
1872000 4.55364
1873000 4.60664
1874000 4.62722
1875000 4.72401
1876000 4.78148
1877000 4.79348
1878000 4.83447
1879000 4.91835
1880000 5.00592
1881000 5.0378
1882000 5.10119
1883000 5.22972
1884000 5.35113
1885000 5.45097
1886000 5.52838
1887000 5.55338
1888000 5.56827
1889000 5.61395
1890000 5.66079
1891000 5.70942
1892000 5.74017
1893000 5.73776
1894000 5.68717
1895000 5.61797
1896000 5.56291
1897000 5.45212
1898000 5.29679
1899000 5.15357
1900000 4.95177
1901000 4.74382
1902000 4.57283
1903000 4.40052
1904000 4.1606
1905000 3.93513
1906000 3.74443
1907000 3.53924
1908000 3.35618
1909000 3.29024
1910000 3.29507
1911000 3.27227
1912000 3.20375
1913000 3.25646
1914000 3.27174
1915000 3.28104
1916000 3.17325
1917000 3.10665
1918000 3.08245
1919000 3.12053
1920000 3.17336
1921000 3.13635
1922000 3.01536
1923000 2.9728
1924000 3.01695
1925000 3.08279
1926000 3.1451
1927000 3.093
1928000 3.00438
1929000 2.82408
1930000 2.7408
1931000 2.70059
1932000 2.81451
1933000 2.93499
1934000 3.0317
1935000 3.0941
1936000 3.22024
1937000 3.30371
1938000 3.30996
1939000 3.30479
1940000 3.26891
1941000 3.19369
1942000 3.08201
1943000 3.06541
1944000 3.08896
1945000 3.07303
1946000 3.11376
1947000 3.18609
1948000 3.28775
1949000 3.39026
1950000 3.5838
1951000 3.8887
1952000 4.08742
1953000 4.21097
1954000 4.31838
1955000 4.38743
1956000 4.35436
1957000 4.22591
1958000 4.12891
1959000 4.01999
1960000 3.89223
1961000 3.75446
1962000 3.65465
1963000 3.66418
1964000 3.71626
1965000 3.75258
1966000 3.90314
1967000 4.04221
1968000 4.1235
1969000 4.04633
1970000 3.90008
1971000 3.73583
1972000 3.60678
1973000 3.52301
1974000 3.44247
1975000 3.34753
1976000 3.27569
1977000 3.24436
1978000 3.26179
1979000 3.24478
1980000 3.27616
1981000 3.36059
1982000 3.4878
1983000 3.55911
1984000 3.60905
1985000 3.62702
1986000 3.63141
1987000 3.66025
1988000 3.6438
1989000 3.64821
1990000 3.72567
1991000 3.77644
1992000 3.7604
1993000 3.74532
1994000 3.78182
1995000 3.86013
1996000 3.91012
1997000 3.95037
1998000 3.99875
1999000 4.04841
2000000 4.10762
2001000 4.12647
2002000 4.19253
2003000 4.31903
2004000 4.38665
2005000 4.4281
2006000 4.507
2007000 4.54511
2008000 4.53329
2009000 4.52337
2010000 4.5294
2011000 4.58705
2012000 4.65776
2013000 4.69252
2014000 4.69005
2015000 4.74784
2016000 4.78609
2017000 4.85738
2018000 4.9464
2019000 4.93738
2020000 4.90091
2021000 4.82912
2022000 4.72051
2023000 4.64763
2024000 4.56171
2025000 4.44209
2026000 4.29548
2027000 4.22213
2028000 4.18693
2029000 4.0809
2030000 3.95565
2031000 3.86182
2032000 3.73098
2033000 3.60679
2034000 3.41761
2035000 3.26248
2036000 3.10383
2037000 2.94511
2038000 2.82738
2039000 2.73333
2040000 2.63951
2041000 2.59836
2042000 2.55318
2043000 2.41311
2044000 2.28895
2045000 2.25985
2046000 2.32659
2047000 2.46278
2048000 2.59411
2049000 2.80838
2050000 3.03932
2051000 3.05583
2052000 3.00288
2053000 2.93238
2054000 2.91608
2055000 2.88486
2056000 2.83558
2057000 2.68019
2058000 2.43273
2059000 2.17597
2060000 2.01802
2061000 2.02276
2062000 2.16195
2063000 2.36912
2064000 2.55209
2065000 2.58894
2066000 2.62447
2067000 2.69361
2068000 2.75183
2069000 2.80732
2070000 2.90919
2071000 2.90578
2072000 2.925
2073000 3.0498
2074000 3.18489
2075000 3.22276
2076000 3.26951
2077000 3.32986
2078000 3.35404
2079000 3.31401
2080000 3.26751
2081000 3.1982
2082000 3.13007
2083000 3.0243
2084000 2.90904
2085000 2.8049
2086000 2.62143
2087000 2.46247
2088000 2.36069
2089000 2.33819
2090000 2.41579
2091000 2.46016
2092000 2.49628
2093000 2.56483
2094000 2.63519
2095000 2.71871
2096000 2.72367
2097000 2.70329
2098000 2.62567
2099000 2.58332
2100000 2.58757
2101000 2.68097
2102000 2.70413
2103000 2.77849
2104000 2.83668
2105000 2.85618
2106000 2.80146
2107000 2.72206
2108000 2.67156
2109000 2.68715
2110000 2.72331
2111000 2.70486
2112000 2.62252
2113000 2.63376
2114000 2.65727
2115000 2.58835
2116000 2.45632
2117000 2.4102
2118000 2.47874
2119000 2.55293
2120000 2.57851
2121000 2.52545
2122000 2.4463
2123000 2.47809
2124000 2.53181
2125000 2.48139
2126000 2.31913
2127000 2.25471
2128000 2.15153
2129000 2.12017
2130000 2.03701
2131000 2.02812
2132000 2.14314
2133000 2.32634
2134000 2.40269
2135000 2.44522
2136000 2.32724
2137000 2.16961
2138000 2.17217
2139000 2.21015
2140000 2.07188
2141000 1.97037
2142000 1.87758
2143000 1.97455
2144000 2.18564
2145000 2.29282
2146000 2.31343
2147000 2.27296
2148000 2.2559
2149000 2.11354
2150000 1.94955
2151000 1.89265
2152000 2.07253
2153000 2.20421
2154000 2.28195
2155000 2.37364
2156000 2.4745
2157000 2.60251
2158000 2.58267
2159000 2.44622
2160000 2.2221
2161000 2.19236
2162000 2.07177
2163000 1.83885
2164000 1.8184
2165000 1.90655
2166000 1.9898
2167000 2.08486
2168000 2.09875
2169000 2.10628
2170000 2.11605
